16.1251 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001771D96EC70>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001771D96EC10>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001771D96EA60>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001771DB00670>, multiSample=False, name='window1', numSamples=2, pos=(560, 340), screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
20.1768 	EXP 	Created ITI = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.5, italic=False, languageStyle='LTR', name='ITI', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='norm', win=Window(...), wrapWidth=1)
20.1769 	EXP 	window1: mouseVisible = True
20.1779 	EXP 	Created left_stim_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.5, italic=False, languageStyle='LTR', name='left_stim_2', opacity=1.0, ori=0, pos=array([0.5, 0. ]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
20.1780 	EXP 	window1: mouseVisible = True
20.1923 	EXP 	Created text_norm_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_norm_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1.8)
20.1924 	EXP 	window1: mouseVisible = True
20.1949 	EXP 	Created fixation_cross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.5, italic=False, languageStyle='LTR', name='fixation_cross', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='norm', win=Window(...), wrapWidth=1)
20.1951 	EXP 	window1: mouseVisible = True
20.1963 	EXP 	Created left_stim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.5, italic=False, languageStyle='LTR', name='left_stim', opacity=1.0, ori=0, pos=array([-0.5,  0. ]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
20.1964 	EXP 	window1: mouseVisible = True
20.1968 	DEPRECATION 	'1.0000, 1.0000, 1.0000' is not a valid rgb color
20.1975 	EXP 	Created right_stim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([0., 0., 0.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.5, italic=False, languageStyle='LTR', name='right_stim', opacity=0.0, ori=0, pos=array([0.5, 0. ]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
20.1976 	EXP 	window1: mouseVisible = True
20.2000 	EXP 	Created ITI = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.5, italic=False, languageStyle='LTR', name='ITI', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='norm', win=Window(...), wrapWidth=1)
20.2001 	EXP 	window1: mouseVisible = True
20.2012 	EXP 	Created left_stim_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.5, italic=False, languageStyle='LTR', name='left_stim_2', opacity=1.0, ori=0, pos=array([0.5, 0. ]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
0.0553 	EXP 	text_norm: alignText = 'left'
0.0553 	EXP 	text_norm: alignText = 'left'
0.1416 	EXP 	text_norm: autoDraw = True
0.1416 	EXP 	text_norm: height = 0.1
0.1416 	EXP 	text_norm: height = 0.1
0.1416 	EXP 	text_norm: height = 0.1
0.1416 	EXP 	text_norm: text = "Basic Simon Task\n\nOnscren you will seee either a 'O' or an 'X' as a target. Your task is to identify the target.\n\nIf you see an 'O' press 'z' on the keyboard\nIf you see an 'X' press 'm' on the keyboard\n\nThe first 10 trials that follow this screen are practice trials.\n\nPress the spacebar to continue"
6.3957 	EXP 	Imported simon_prac_order.csv as conditions, 10 conditions, 2 params
6.3961 	EXP 	Created sequence: random, trialTypes=10, nReps=2, seed=None
6.3963 	EXP 	New trial (rep=0, index=0): OrderedDict([('condition', 'congruent'), ('stim', 'X')])
6.4081 	DATA 	Keypress: space
6.4206 	EXP 	text_norm: autoDraw = False
6.4206 	EXP 	right_stim: text = ''
6.4206 	EXP 	fixation_cross: autoDraw = True
6.4206 	EXP 	left_stim: autoDraw = True
6.4206 	EXP 	right_stim: autoDraw = True
6.4206 	EXP 	left_stim_2: autoDraw = True
6.4206 	EXP 	right_stim: height = 0.5
6.4206 	EXP 	right_stim: height = 0.5
6.4206 	EXP 	right_stim: height = 0.5
6.4206 	EXP 	right_stim: text = ''
6.4206 	EXP 	left_stim_2: height = 0.5
6.4206 	EXP 	left_stim_2: height = 0.5
6.4206 	EXP 	left_stim_2: height = 0.5
6.4206 	EXP 	left_stim_2: text = ''
7.9052 	EXP 	ITI: autoDraw = True
7.9223 	EXP 	fixation_cross: autoDraw = False
7.9223 	EXP 	left_stim: autoDraw = False
7.9223 	EXP 	right_stim: autoDraw = False
8.3227 	EXP 	left_stim_2: autoDraw = False
8.8899 	EXP 	New trial (rep=0, index=1): OrderedDict([('condition', 'congruent'), ('stim', 'O')])
8.9052 	EXP 	ITI: autoDraw = False
8.9052 	EXP 	fixation_cross: autoDraw = False
8.9052 	EXP 	left_stim: autoDraw = False
8.9052 	EXP 	right_stim: autoDraw = False
8.9052 	EXP 	ITI: autoDraw = False
8.9052 	EXP 	left_stim_2: autoDraw = False
8.9052 	EXP 	right_stim: height = 0.5
8.9052 	EXP 	right_stim: height = 0.5
8.9052 	EXP 	right_stim: height = 0.5
8.9052 	EXP 	right_stim: text = 'O'
8.9052 	EXP 	fixation_cross: autoDraw = True
8.9052 	EXP 	left_stim: autoDraw = True
8.9052 	EXP 	right_stim: autoDraw = True
8.9052 	EXP 	left_stim_2: autoDraw = True
10.4065 	EXP 	fixation_cross: autoDraw = False
10.4065 	EXP 	left_stim: autoDraw = False
10.4065 	EXP 	right_stim: autoDraw = False
10.4065 	EXP 	ITI: autoDraw = True
10.8051 	EXP 	left_stim_2: autoDraw = False
11.3914 	EXP 	New trial (rep=0, index=2): OrderedDict([('condition', 'congruent'), ('stim', 'O')])
11.4053 	EXP 	ITI: autoDraw = False
11.4053 	EXP 	fixation_cross: autoDraw = False
11.4053 	EXP 	left_stim: autoDraw = False
11.4053 	EXP 	right_stim: autoDraw = False
11.4053 	EXP 	ITI: autoDraw = False
11.4053 	EXP 	left_stim_2: autoDraw = False
11.4053 	EXP 	right_stim: text = 'O'
11.4053 	EXP 	fixation_cross: autoDraw = True
11.4053 	EXP 	left_stim: autoDraw = True
11.4053 	EXP 	right_stim: autoDraw = True
11.4053 	EXP 	left_stim_2: autoDraw = True
12.9049 	EXP 	fixation_cross: autoDraw = False
12.9049 	EXP 	left_stim: autoDraw = False
12.9049 	EXP 	right_stim: autoDraw = False
12.9049 	EXP 	ITI: autoDraw = True
13.3053 	EXP 	left_stim_2: autoDraw = False
13.8907 	EXP 	New trial (rep=0, index=3): OrderedDict([('condition', 'congruent'), ('stim', 'X')])
13.9049 	EXP 	ITI: autoDraw = False
13.9049 	EXP 	fixation_cross: autoDraw = False
13.9049 	EXP 	left_stim: autoDraw = False
13.9049 	EXP 	right_stim: autoDraw = False
13.9049 	EXP 	ITI: autoDraw = False
13.9049 	EXP 	left_stim_2: autoDraw = False
13.9049 	EXP 	right_stim: height = 0.5
13.9049 	EXP 	right_stim: height = 0.5
13.9049 	EXP 	right_stim: height = 0.5
13.9049 	EXP 	right_stim: text = ''
13.9049 	EXP 	fixation_cross: autoDraw = True
13.9049 	EXP 	left_stim: autoDraw = True
13.9049 	EXP 	right_stim: autoDraw = True
13.9049 	EXP 	left_stim_2: autoDraw = True
15.3903 	EXP 	ITI: autoDraw = True
15.4049 	EXP 	fixation_cross: autoDraw = False
15.4049 	EXP 	left_stim: autoDraw = False
15.4049 	EXP 	right_stim: autoDraw = False
15.8057 	EXP 	left_stim_2: autoDraw = False
16.3903 	EXP 	New trial (rep=0, index=4): OrderedDict([('condition', 'congruent'), ('stim', 'O')])
16.4043 	EXP 	ITI: autoDraw = False
16.4043 	EXP 	fixation_cross: autoDraw = False
16.4043 	EXP 	left_stim: autoDraw = False
16.4043 	EXP 	right_stim: autoDraw = False
16.4043 	EXP 	ITI: autoDraw = False
16.4043 	EXP 	left_stim_2: autoDraw = False
16.4043 	EXP 	right_stim: height = 0.5
16.4043 	EXP 	right_stim: height = 0.5
16.4043 	EXP 	right_stim: height = 0.5
16.4043 	EXP 	right_stim: text = 'O'
16.4043 	EXP 	fixation_cross: autoDraw = True
16.4043 	EXP 	left_stim: autoDraw = True
16.4043 	EXP 	right_stim: autoDraw = True
16.4043 	EXP 	left_stim_2: autoDraw = True
17.9057 	EXP 	fixation_cross: autoDraw = False
17.9057 	EXP 	left_stim: autoDraw = False
17.9057 	EXP 	right_stim: autoDraw = False
17.9057 	EXP 	ITI: autoDraw = True
18.3059 	EXP 	left_stim_2: autoDraw = False
18.8909 	EXP 	New trial (rep=0, index=5): OrderedDict([('condition', 'congruent'), ('stim', 'X')])
18.9222 	EXP 	ITI: autoDraw = False
18.9222 	EXP 	fixation_cross: autoDraw = False
18.9222 	EXP 	left_stim: autoDraw = False
18.9222 	EXP 	right_stim: autoDraw = False
18.9222 	EXP 	ITI: autoDraw = False
18.9222 	EXP 	left_stim_2: autoDraw = False
18.9222 	EXP 	right_stim: height = 0.5
18.9222 	EXP 	right_stim: height = 0.5
18.9222 	EXP 	right_stim: height = 0.5
18.9222 	EXP 	right_stim: text = ''
18.9222 	EXP 	fixation_cross: autoDraw = True
18.9222 	EXP 	left_stim: autoDraw = True
18.9222 	EXP 	right_stim: autoDraw = True
18.9222 	EXP 	left_stim_2: autoDraw = True
20.4055 	EXP 	ITI: autoDraw = True
20.4223 	EXP 	fixation_cross: autoDraw = False
20.4223 	EXP 	left_stim: autoDraw = False
20.4223 	EXP 	right_stim: autoDraw = False
20.8220 	EXP 	left_stim_2: autoDraw = False
21.3912 	EXP 	New trial (rep=0, index=6): OrderedDict([('condition', 'congruent'), ('stim', 'X')])
21.4060 	EXP 	ITI: autoDraw = False
21.4060 	EXP 	fixation_cross: autoDraw = False
21.4060 	EXP 	left_stim: autoDraw = False
21.4060 	EXP 	right_stim: autoDraw = False
21.4060 	EXP 	ITI: autoDraw = False
21.4060 	EXP 	left_stim_2: autoDraw = False
21.4060 	EXP 	right_stim: text = ''
21.4060 	EXP 	fixation_cross: autoDraw = True
21.4060 	EXP 	left_stim: autoDraw = True
21.4060 	EXP 	right_stim: autoDraw = True
21.4060 	EXP 	left_stim_2: autoDraw = True
22.9054 	EXP 	fixation_cross: autoDraw = False
22.9054 	EXP 	left_stim: autoDraw = False
22.9054 	EXP 	right_stim: autoDraw = False
22.9054 	EXP 	ITI: autoDraw = True
23.3053 	EXP 	left_stim_2: autoDraw = False
23.8909 	EXP 	New trial (rep=0, index=7): OrderedDict([('condition', 'congruent'), ('stim', 'O')])
23.9204 	EXP 	ITI: autoDraw = False
23.9204 	EXP 	fixation_cross: autoDraw = False
23.9204 	EXP 	left_stim: autoDraw = False
23.9204 	EXP 	right_stim: autoDraw = False
23.9204 	EXP 	ITI: autoDraw = False
23.9204 	EXP 	left_stim_2: autoDraw = False
23.9204 	EXP 	right_stim: height = 0.5
23.9204 	EXP 	right_stim: height = 0.5
23.9204 	EXP 	right_stim: height = 0.5
23.9204 	EXP 	right_stim: text = 'O'
23.9204 	EXP 	fixation_cross: autoDraw = True
23.9204 	EXP 	left_stim: autoDraw = True
23.9204 	EXP 	right_stim: autoDraw = True
23.9204 	EXP 	left_stim_2: autoDraw = True
25.4048 	EXP 	ITI: autoDraw = True
25.4208 	EXP 	fixation_cross: autoDraw = False
25.4208 	EXP 	left_stim: autoDraw = False
25.4208 	EXP 	right_stim: autoDraw = False
25.8205 	EXP 	left_stim_2: autoDraw = False
26.3903 	EXP 	New trial (rep=0, index=8): OrderedDict([('condition', 'congruent'), ('stim', 'O')])
26.4049 	EXP 	ITI: autoDraw = False
26.4049 	EXP 	fixation_cross: autoDraw = False
26.4049 	EXP 	left_stim: autoDraw = False
26.4049 	EXP 	right_stim: autoDraw = False
26.4049 	EXP 	ITI: autoDraw = False
26.4049 	EXP 	left_stim_2: autoDraw = False
26.4049 	EXP 	right_stim: text = 'O'
26.4049 	EXP 	fixation_cross: autoDraw = True
26.4049 	EXP 	left_stim: autoDraw = True
26.4049 	EXP 	right_stim: autoDraw = True
26.4049 	EXP 	left_stim_2: autoDraw = True
27.9046 	EXP 	fixation_cross: autoDraw = False
27.9046 	EXP 	left_stim: autoDraw = False
27.9046 	EXP 	right_stim: autoDraw = False
27.9046 	EXP 	ITI: autoDraw = True
28.3046 	EXP 	left_stim_2: autoDraw = False
28.8915 	EXP 	New trial (rep=0, index=9): OrderedDict([('condition', 'congruent'), ('stim', 'X')])
28.9057 	EXP 	ITI: autoDraw = False
28.9057 	EXP 	fixation_cross: autoDraw = False
28.9057 	EXP 	left_stim: autoDraw = False
28.9057 	EXP 	right_stim: autoDraw = False
28.9057 	EXP 	ITI: autoDraw = False
28.9057 	EXP 	left_stim_2: autoDraw = False
28.9057 	EXP 	right_stim: height = 0.5
28.9057 	EXP 	right_stim: height = 0.5
28.9057 	EXP 	right_stim: height = 0.5
28.9057 	EXP 	right_stim: text = ''
28.9057 	EXP 	fixation_cross: autoDraw = True
28.9057 	EXP 	left_stim: autoDraw = True
28.9057 	EXP 	right_stim: autoDraw = True
28.9057 	EXP 	left_stim_2: autoDraw = True
30.4046 	EXP 	fixation_cross: autoDraw = False
30.4046 	EXP 	left_stim: autoDraw = False
30.4046 	EXP 	right_stim: autoDraw = False
30.4046 	EXP 	ITI: autoDraw = True
30.8224 	EXP 	left_stim_2: autoDraw = False
31.3898 	EXP 	New trial (rep=1, index=0): OrderedDict([('condition', 'congruent'), ('stim', 'O')])
31.4041 	EXP 	ITI: autoDraw = False
31.4041 	EXP 	fixation_cross: autoDraw = False
31.4041 	EXP 	left_stim: autoDraw = False
31.4041 	EXP 	right_stim: autoDraw = False
31.4041 	EXP 	ITI: autoDraw = False
31.4041 	EXP 	left_stim_2: autoDraw = False
31.4041 	EXP 	right_stim: height = 0.5
31.4041 	EXP 	right_stim: height = 0.5
31.4041 	EXP 	right_stim: height = 0.5
31.4041 	EXP 	right_stim: text = 'O'
31.4041 	EXP 	fixation_cross: autoDraw = True
31.4041 	EXP 	left_stim: autoDraw = True
31.4041 	EXP 	right_stim: autoDraw = True
31.4041 	EXP 	left_stim_2: autoDraw = True
32.9049 	EXP 	fixation_cross: autoDraw = False
32.9049 	EXP 	left_stim: autoDraw = False
32.9049 	EXP 	right_stim: autoDraw = False
32.9049 	EXP 	ITI: autoDraw = True
33.3041 	EXP 	left_stim_2: autoDraw = False
33.8903 	EXP 	New trial (rep=1, index=1): OrderedDict([('condition', 'congruent'), ('stim', 'O')])
33.9035 	EXP 	ITI: autoDraw = False
33.9035 	EXP 	fixation_cross: autoDraw = False
33.9035 	EXP 	left_stim: autoDraw = False
33.9035 	EXP 	right_stim: autoDraw = False
33.9035 	EXP 	ITI: autoDraw = False
33.9035 	EXP 	left_stim_2: autoDraw = False
33.9035 	EXP 	right_stim: text = 'O'
33.9035 	EXP 	fixation_cross: autoDraw = True
33.9035 	EXP 	left_stim: autoDraw = True
33.9035 	EXP 	right_stim: autoDraw = True
33.9035 	EXP 	left_stim_2: autoDraw = True
35.4033 	EXP 	fixation_cross: autoDraw = False
35.4033 	EXP 	left_stim: autoDraw = False
35.4033 	EXP 	right_stim: autoDraw = False
35.4033 	EXP 	ITI: autoDraw = True
35.8039 	EXP 	left_stim_2: autoDraw = False
36.3903 	EXP 	New trial (rep=1, index=2): OrderedDict([('condition', 'congruent'), ('stim', 'X')])
36.4033 	EXP 	ITI: autoDraw = False
36.4033 	EXP 	fixation_cross: autoDraw = False
36.4033 	EXP 	left_stim: autoDraw = False
36.4033 	EXP 	right_stim: autoDraw = False
36.4033 	EXP 	ITI: autoDraw = False
36.4033 	EXP 	left_stim_2: autoDraw = False
36.4033 	EXP 	right_stim: height = 0.5
36.4033 	EXP 	right_stim: height = 0.5
36.4033 	EXP 	right_stim: height = 0.5
36.4033 	EXP 	right_stim: text = ''
36.4033 	EXP 	fixation_cross: autoDraw = True
36.4033 	EXP 	left_stim: autoDraw = True
36.4033 	EXP 	right_stim: autoDraw = True
36.4033 	EXP 	left_stim_2: autoDraw = True
37.3433 	DATA 	Mouse: Left button down, pos=(591,327)
37.5599 	DATA 	Mouse:  Left button up, pos=(591,327)
37.9044 	EXP 	fixation_cross: autoDraw = False
37.9044 	EXP 	left_stim: autoDraw = False
37.9044 	EXP 	right_stim: autoDraw = False
37.9044 	EXP 	ITI: autoDraw = True
37.9435 	DATA 	Keypress: escape
38.0224 	EXP 	simon_task_simple: status = STOPPED
38.0368 	EXP 	ITI: autoDraw = False
38.0368 	EXP 	left_stim_2: autoDraw = False
38.0369 	EXP 	simon_task_simple: status = STOPPED
38.1128 	EXP 	window1: mouseVisible = True
